,cX,cY,topoSig
8375,6,9,000000111111000000111110000000010111000000111100000000
8376,7,12,000111100000001111111000000000000110000000111111100000000000110000000010111110000000
8377,7,12,000000000011110000000111111100000000000011000000011111110000000000011000000001011111
8378,6,14,111111000000001111000000111111000000111000000000111111000000100011000000111110000000
8379,6,14,000000111111000000001111000000111111000000111000000000111111000000100011000000111110
8380,8,14,1111110000000000000000010000000001111111000000000001111100000000111100000000000011111000000000001100000000000000
8381,6,12,000000000001000000111000000000111100000000001111000000111111000000011111
8382,7,11,00000001111111000000011011110000000111101000000001111111000000010000000000000
8383,7,10,0000000111111100000001101111000000011110100000000111111100000001000000
8384,8,13,00000000100111000000000011111111000000001100111100000000000000010000000011111000000000001111111100000000
8385,8,12,000000001001110000000000111111110000000011001111000000000000000100000000111110000000000011111111
8386,5,8,1111000000001110000000011000000111100000
8387,5,13,00000111110000001111000001110000000001110000000001000001111100000
8388,5,10,10000000001111000000111110000000011000000011100000
8389,5,10,00000100000000011110000001111100000000110000000111
8390,5,12,111110000011100000000011100000011100000011111000001111000000
8391,9,11,000000000011000000000000000110000000000000000111101110000000000000000111000000000111111100000000000
8392,7,12,000000100000001111111000000000000110000000000111100000000111000000000011000000000000
8393,7,12,000000000000010000000111111100000000000011000000000011110000000011100000000001100000
8394,3,8,111000100000111000110000
8395,3,9,000111000100000111000110000
8396,7,11,00000000001111000000011111010000000011111100000001100000000000011110000000000
8397,7,10,0000000000111100000001111101000000001111110000000110000000000001111000
8398,5,10,00011000001111100000111100000001111000001100000000
8399,5,11,0000000011000001111100000111100000001111000001100000000
8400,5,11,0000011111000000000100000101110000000011000001111100000
8401,5,12,000001111100000111000000000111000000111000000111110000011110
8402,6,11,000000000011000000110000000000000001000000100000000000000111000000
8403,6,10,000000000011000000110000000000000001000000100000000000000111
8404,6,12,111111000000000011000000001111000000100111000000111111000000111110000000
8405,6,12,000000111111000000000011000000001111000000100111000000111111000000111110
8406,5,14,1111100000011110000000001000001110000000111110000011111000001100000000
8407,5,14,0000011111000000111100000000010000011100000001111100000111110000011000
8408,6,12,000001000000111000000000111100000000001111000000111111000000011111000000
8409,8,12,111100000000000010000001000000001111111100000000111000110000000011111000000000001100000000000000
8410,7,11,00000001111111000000010000000000000000011100000001101101000000011111110000000
8411,8,12,100000000000000000000001000000001111000000000000000000110000000000000111000000001101111100000000
8412,8,12,000000001000000000000000000000010000000011110000000000000000001100000000000001110000000011011111
8413,8,14,1111011100000000111111110000000011000000000000000000000100000000111111110000000010000011000000001110000000000000
8414,8,14,0000000011110111000000001111111100000000110000000000000000000001000000001111111100000000100000110000000011100000
8415,7,12,111111000000001111000000000010000000000000111001100000001100000000000011111110000000
8416,7,13,0000000111111000000001111000000000010000000000000111001100000001100000000000011111110000000
8417,7,12,111111100000000111110000000011000110000000000011100000001111111000000000011110000000
8418,7,13,0000000111111100000000111110000000011000110000000000011100000001111111000000000011110000000
8419,7,10,1111111000000010000000000000000011100000001101101000000011111110000000
8420,8,13,00000000111100000000000010000001000000001111111100000000111000110000000011111000000000001100000000000000
8421,5,11,0000000001000001111100000100000000000011000000011100000
8422,5,10,00000000010000011111000001000000000000110000000111
8423,5,14,1111100000111110000001111000000001100000000010000011111000000011100000
8424,5,14,0000011111000001111100000011110000000011000000000100000111110000000111
8425,5,14,1111100000111110000011100000001100000000011100000011111000001111100000
8426,5,14,0000011111000001111100000111000000011000000000111000000111110000011111
8427,9,12,000011111000000000110111111000000000111111110000000000111110111000000000111111111000000000100000011000000000
8428,5,12,000001111100000111110000011100000001011100000111100000011111
8429,6,11,000000011111000000000001000000001111000000000011000000000111000000
8430,6,10,000000011111000000000001000000001111000000000011000000000111
8431,7,12,000110000000001111111000000000111110000000111100000000000111111000000011111100000000
8432,7,12,000000000011000000000111111100000000011111000000011110000000000011111100000001111110
8433,3,11,000001000011000111000111000111000
8434,3,10,000001000011000111000111000111
8435,6,13,000000000001000000011111000000110011000000111111000000111000000000111111000000
8436,6,12,000000000001000000011111000000110011000000111111000000111000000000111111
8437,5,12,111110000011111000001110000000101110000011110000001111100000
8438,9,13,000000000000011111000000000110111111000000000111111110000000000111110111000000000111111111000000000100000011000000000
8439,8,14,1100000000000000111110000000000000000011000000001111000000000000000111110000000000000001000000001000000000000000
8440,8,14,0000000011000000000000001111100000000000000000110000000011110000000000000001111100000000000000010000000010000000
8441,5,14,1111100000111100000011111000000001100000100000000000111000000000100000
8442,5,14,0000011111000001111000000111110000000011000001000000000001110000000001
8443,4,8,11000000100000000001000011110000
8444,4,8,00001100000010000000000100001111
8445,7,12,000001100000001111111000000010000000000000000011100000000011111000000000011100000000
8446,7,12,000000000000110000000111111100000001000000000000000001110000000001111100000000001110
8447,6,9,000000001110000000000011000000111000000000011111000000
8448,4,9,000000110000111100000110000011110000
8449,10,14,00000000010000000000000000011100000000000001111111000000000000000100110000000000001111111100000000001111111111000000000010001111110000000000
8450,10,14,00000000000000000001000000000000000001110000000000000111111100000000000000010011000000000000111111110000000000111111111100000000001000111111
8451,9,14,000000011000000000000001111000000000011111111000000000000100111000000000111111111000000000111111110000000000001111111000000000
8452,9,14,000000000000000011000000000000001111000000000011111111000000000000100111000000000111111111000000000111111110000000000001111111
8453,6,10,000001000000001111000000011111000000000011000000000111000000
8454,6,10,000000000001000000001111000000011111000000000011000000000111
8455,5,12,111110000010000000001111100000111000000000111000001111000000
8456,5,12,000001111100000100000000011111000001110000000001110000011110
8457,4,8,00110000111100000110000011110000
8458,6,8,000000001110000000000011000000111000000000011111
8459,6,12,011111000000110000000000001111000000111001000000111111000000111100000000
8460,6,12,000000011111000000110000000000001111000000111001000000111111000000111100
8461,8,12,110000000000000000000111000000000000001100000000111100000000000000000001000000001001111100000000
8462,8,12,000000001100000000000000000001110000000000000011000000001111000000000000000000010000000010011111
8463,9,14,001111111000000000111100011000000000000000001000000000111000000000000000000001111000000000111111111000000000100000111000000000
8464,9,14,000000000001111111000000000111100011000000000000000001000000000111000000000000000000001111000000000111111111000000000100000111
8465,6,10,100011000000111111000000000111000000001111000000111110000000
8466,7,12,000000011110000000000100000000000001111111000000011000010000000111000000000000000011
8467,8,12,000000110000000001111111000000000011111000000000000111110000000000001111000000001111100000000000
8468,5,12,111110000011111000001000000000110110000011111000000000100000
8469,6,9,000000011111000000000011000000110111000000111110000000
8470,6,9,000000011111000000000011000000110111000000111110000000
8471,7,13,0000000000111100000000000001000000010000110000000000011100000000011111000000011111110000000
8472,7,12,000000000011110000000000000100000001000011000000000001110000000001111100000001111111
8473,8,10,11011111000000000000000100000000000011110000000001111111000000001111101100000000
8474,8,10,00000000110111110000000000000001000000000000111100000000011111110000000011111011
8475,7,12,111100000000001000000000000011111110000000110000100000001110000000000000000110000000
8476,9,12,000000000111111111000000000000000011000000000111110111000000000000111111000000000101111110000000000000011111
8477,5,9,000000001100000000010000001111000000011100000
8478,5,9,000000001100000000010000001111000000011100000
8479,6,12,111111000000000111000000111101000000001111000000100000000000111111000000
8480,6,12,000000111111000000000111000000111101000000001111000000100000000000111111
8481,6,12,110000000000111100000000000111000000111111000000111110000000011111000000
8482,6,12,000000110000000000111100000000000111000000111111000000111110000000011111
8483,5,10,00011000001111100000100000000000110000001111100000
8484,5,11,0000000011000001111100000100000000000110000001111100000
8485,7,12,111000000000000100000000000011111100000000000001100000001111111000000000001110000000
8486,11,12,000000000001111111011100000000000000111111000000000000000001111110000000000001100000000000000000000000001111110000000000001111100000
8487,3,6,111000110000100000
8488,3,7,000111000110000100000
8489,9,11,000000000111110111000000000011111100000000000001111110000000000000111111000000000111100000000000000
8490,9,10,000000000111110111000000000011111100000000000001111110000000000000111111000000000111100000
8491,6,10,000011000000111110000000001111000000111111000000100111000000
8492,6,11,000000000011000000111110000000001111000000111111000000100111000000
8493,9,14,111111111000000000111111110000000000001111111000000000111100011000000000100111111000000000000000111000000000111110000000000000
8494,6,11,000000100000000000001111000000000111000000000001000000111100000000
8495,11,13,00000000000111111101110000000000000011111100000000000000000111111000000000000110000000000000000000000000111111000000000000111110000000000000000
8496,7,12,000000011100000000000010000000000001111110000000000000110000000111111100000000000111
8497,4,10,1111000001110000110000001111000000010000
8498,4,10,0000111100000111000011000000111100000001
8499,6,12,100000000000000111000000000011000000110000000000111110000000111111000000
8500,6,12,000000100000000000000111000000000011000000110000000000111110000000111111
8501,11,14,0000000011100000000000110111111110000000000010000011111000000000000000000110000000000000000001111110000000000000000000001000000000001111000000000000000000
8502,11,14,0000000000000000000111000000000001101111111100000000000100000111110000000000000000001100000000000000000011111100000000000000000000010000000000011110000000
8503,8,14,0000011100000000111111110000000000011111000000000000110000000000001111110000000000000001000000001000000000000000
8504,7,9,000000001111110000000000000100000000010011000000011110000000000
8505,5,10,11111000000111100000111000000011000000001111000000
8506,5,11,0000011111000000111100000111000000011000000001111000000
8507,7,8,00001110000000110001100000001110001000000010000000000000
8508,7,9,000000000001110000000110001100000001110001000000010000000000000
8509,7,14,11111100000000111111100000001100000000000011101110000000000001100000001000000000000011111110000000
8510,7,14,00000001111110000000011111110000000110000000000001110111000000000000110000000100000000000001111111
8511,5,11,0000011111000000111100000111000000011000000001111000000
8512,5,10,00000111110000001111000001110000000110000000011110
8513,7,8,01111110000000000000100000000010011000000011110000000000
8514,8,14,0000000000000111000000001111111100000000000111110000000000001100000000000011111100000000000000010000000010000000
8515,7,10,1111111000000000000110000000010011100000001110000000000000000010000000
8516,7,11,00000001111111000000000000110000000010011100000001110000000000000000010000000
8517,5,12,000010000010000000000001100000110000000011111000001111100000
8518,5,12,000000000100000100000000000011000001100000000111110000011111
8519,6,8,111111000000100000000000110111000000111101000000
8520,6,9,000000111111000000100000000000110111000000111101000000
8521,6,10,111111000000111011000000011111000000111110000000001111000000
8522,6,10,100000000000001111000000000111000000000001000000111100000000
8523,5,11,0000011111000001111100000000110000001110000001100000000
8524,11,10,00000000000111110000110000000000011111111000000000000000011111111000000000000100000111110000000000011101110000
8525,6,10,111111000000100000000000110111000000000011000000000001000000
8526,6,11,000000111111000000100000000000110111000000000011000000000001000000
8527,4,10,1111000010000000110000001111000000010000
8528,4,10,0000111100001000000011000000111100000001
8529,5,10,00001000001111100000000110000010000000000011100000
8530,5,10,00000000010000011111000000001100000100000000000111
8531,5,11,0000000011000001100100000111110000010000000001111100000
8532,5,10,00000000110000011001000001111100000100000000011111
8533,11,10,11111000011000000000001111111100000000000000001111111100000000000010000011111000000000001110111000000000000000
8534,5,10,00000111110000011111000000001100000011100000011000
8535,4,10,1111000000110000011100001110000011110000
8536,4,10,0000111100000011000001110000111000001111
8537,5,9,000001111000000110000000010000000001110000000
8538,5,9,000001111000000110000000010000000001110000000
8539,6,12,000110000000111111000000110000000000000111000000100000000000000011000000
8540,6,13,000000000110000000111111000000110000000000000111000000100000000000000011000000
8541,9,13,000000000111111111000000000000000011000000000111110111000000000000111111000000000101111110000000000000011111000000000
8542,6,10,000000111100000000110001000000000111000000100000000000111111
8543,6,11,000000000111000000001111000000000011000000011111000000111110000000
8544,6,10,000000000111000000001111000000000011000000011111000000111110
8545,10,14,00001110000000000000111111111100000000001111111100000000000011111011110000000000111000000000000000000000000001000000000010111111110000000000
8546,10,14,00000000000000111000000000000011111111110000000000111111110000000000001111101111000000000011100000000000000000000000000100000000001011111111
8547,6,10,011000000000001111000000000011000000111111000000111110000000
8548,6,10,000000011000000000001111000000000011000000111111000000111110
8549,11,12,100000000000000000000000000000001000000000001111101110000000000000001111100000000000000011111111000000000000001110111111100000000000
8550,11,12,000000000001000000000000000000000000000000010000000000011111011100000000000000011111000000000000000111111110000000000000011101111111
8551,6,11,000000111100000000110001000000000111000000100000000000111111000000
8552,10,14,00000000001101111111000000000000000000110000000000000001111100000000001111110000000000000011110000000000000000000000000100000000000111111000
8553,8,8,0000000100000000011111110000000011011011000000000000111100000000
8554,8,9,000000000000000100000000011111110000000011011011000000000000111100000000
8555,6,12,100000000000111110000000110000000000111100000000111000000000111111000000
8556,6,13,000000100000000000111110000000110000000000111100000000111000000000111111000000
8557,9,12,000000111000000000111111111000000000101101111000000000000000001000000000000111111000000000000000011000000000
8558,9,12,000000000000000111000000000111111111000000000101101111000000000000000001000000000000111111000000000000000011
8559,10,14,00000000110000000000000000111100000000000000000001000000000011111001110000000000111111111100000000001011111111000000000000010000000000000000
8560,10,14,00000000000000000011000000000000000011110000000000000000000100000000001111100111000000000011111111110000000000101111111100000000000001000000
8561,6,14,111101000000111111000000111111000000110000000000000111000000111111000000100000000000
8562,6,14,000000111111000000011111000000000111000000001111000000111111000000000011000000000001
8563,7,14,11111110000000111110000000000111111000000011110000000000111111100000000011111000000000011100000000
8564,7,14,00000001111111000000011111000000000011111100000001111000000000011111110000000001111100000000001110
8565,6,12,000011000000011111000000001111000000111111000000000001000000111000000000
8566,6,12,000000000011000000011111000000001111000000111111000000000001000000111000
8567,8,14,1111111100000000100000000000000000011111000000001111000100000000000001110000000011111100000000000011111100000000
8568,8,14,0000000011111111000000001000000000000000000111110000000011110001000000000000011100000000111111000000000000111111
8569,5,14,1111100000000110000011111000000011100000100000000011111000001111000000
8570,5,14,0000011111000000001100000111110000000111000001000000000111110000011110
8571,6,14,111111000000011111000000000111000000001111000000111111000000000011000000000001000000
8572,6,14,000000111101000000111111000000111111000000110000000000000111000000111111000000100000
8573,6,12,001111000000111000000000111110000000000011000000111111000000011111000000
8574,6,12,000000001111000000111000000000111110000000000011000000111111000000011111
8575,5,11,0000010000000000011100000111100000011100000001111100000
8576,5,10,00000100000000000111000001111000000111000000011111
8577,7,12,000001100000000000001000000011100000000000110000000000001000111000000011111110000000
8578,7,12,000000000000110000000000000100000001110000000000011000000000000100011100000001111111
8579,8,10,00001111000000000111111000000000001111110000000000011000000000000000001100000000
8580,8,11,0000000000001111000000000111111000000000001111110000000000011000000000000000001100000000
8581,6,14,000000110000000000111111000000000001000000000111000000111111000000000011000000011111
8582,6,14,100000000000111111000000111100000000110000000000111111000000111001000000111111000000
8583,6,14,000000100000000000111111000000111100000000110000000000111111000000111001000000111111
8584,7,14,10000000000000111110000000000000111000000000011110000000000000100000000011111000000011000000000000
8585,7,14,00000001000000000000011111000000000000011100000000001111000000000000010000000001111100000001100000
8586,8,14,1111111000000000001111110000000000011111000000000111000000000000111111000000000011111000000000000000011100000000
8587,8,14,0000000011111110000000000011111100000000000111110000000001110000000000001111110000000000111110000000000000000111
8588,6,12,000111000000001111000000110000000000111100000000000001000000011111000000
8589,6,12,000000000111000000001111000000110000000000111100000000000001000000011111
8590,6,14,110000000000111111000000000001000000000111000000111111000000000011000000011111000000
8591,8,12,000111110000000011111100000000000111111100000000001100000000000000000001000000000000011100000000
8592,5,8,0000100000100110000011111000000011100000
8593,5,8,0000000001000001001100000111110000000111
8594,4,12,111100001111000010000000001100001110000011110000
8595,4,13,0000111100001111000010000000001100001110000011110000
8596,6,14,001111000000111111000000111111000000000111000000000001000000000011000000011111000000
8597,6,14,000000001111000000111111000000111111000000000111000000000001000000000011000000011111
8598,4,14,11110000111000001111000011000000111100001000000011110000
8599,4,14,00001111000011100000111100001100000011110000100000001111
8600,5,8,0000000111000001111000000000110000001111
8601,6,11,000000111100000000110000000000100111000000000001000000111111000000
8602,6,10,000000111100000000110000000000100111000000000001000000111111
8603,5,14,1111100000110000000011110000000001100000111110000011111000001000000000
8604,5,14,0000011111000001100000000111100000000011000001111100000111110000010000
8605,9,12,000000001000000000111100000000000000110111111000000000000000100000000000100000000000000000000001111000000000
8606,9,12,000000000000000001000000000111100000000000000110111111000000000000000100000000000100000000000000000000001111
8607,6,10,000011000000111111000000001000000000000001000000011111000000
8608,6,10,000000000011000000111111000000001000000000000001000000011111
8609,5,8,0011100000111100000000011000000111100000
8610,11,14,0000000000001111000000000000000000000000110100000000000001111111110000000000011110000111000000000000000001111100000000000111111111110000000000000011111111
8611,8,12,000000110000000000111111000000001111100000000000111000010000000001111111000000000000111100000000
8612,8,12,000000000000001100000000001111110000000011111000000000001110000100000000011111110000000000001111
8613,6,10,110000000000000111000000111110000000011111000000111100000000
8614,6,10,000000110000000000000111000000111110000000011111000000111100
8615,5,12,111100000000111000000001100000111110000010000000001111100000
8616,5,12,000001111000000001110000000011000001111100000100000000011111
8617,3,11,000011000001000111000111000111000
8618,3,10,000011000001000111000111000111
8619,5,12,000010000011111000001100000000100000000000001000001110000000
8620,8,13,00000000000111110000000011111100000000000111111100000000001100000000000000000001000000000000011100000000
8621,8,12,011111110000000000100000000000000000001100000000000011110000000011111111000000001111100100000000
8622,8,12,000000000111111100000000001000000000000000000011000000000000111100000000111111110000000011111001
8623,4,10,1100000011110000100000001110000011110000
8624,4,10,0000110000001111000010000000111000001111
8625,5,12,111000000011111000001000000000000010000000111000001111100000
8626,5,12,000001110000000111110000010000000000000100000001110000011111
8627,6,11,000000000001000000111000000000111111000000100011000000001111000000
8628,6,10,000000000001000000111000000000111111000000100011000000001111
8629,8,10,00000000111100000000000001111111000000001101111100000000000000110000000011111001
8630,5,12,000000000100000111110000011000000001000000000000010000011100
8631,5,11,0000011000000001111100000000110000011110000001000000000
8632,5,10,00000110000000011111000000001100000111100000010000
8633,4,10,1111000011110000100100001100000011110000
8634,4,10,0000111100001111000010010000110000001111
8635,5,14,1000000000001110000011111000000000100000111110000011100000001111100000
8636,5,14,0000010000000000011100000111110000000001000001111100000111000000011111
8637,11,14,0111100000000000000000000000011010000000000000111111111000000000001111000011100000000000000000111110000000000011111111111000000000000001111111100000000000
8638,10,12,110000000100000000000001111111000000000011111000000000000000111100000000000000000000001100000000000001111110000000000000
8639,7,12,000000011111110000000000011100000001100000000000010000110000000111000100000001111111
8640,8,14,1000000000000000111111000000000011100000000000001111100000000000111111110000000011000001000000001111000000000000
8641,8,14,0000000010000000000000001111110000000000111000000000000011111000000000001111111100000000110000010000000011110000
8642,8,12,111000010000000010000000000000001100011100000000111100000000000011111111000000000000001100000000
8643,8,12,000000001110000100000000100000000000000011000111000000001111000000000000111111110000000000000011
8644,4,10,1111000011100000011100001100000011110000
8645,4,10,0000111100001110000001110000110000001111
8646,6,8,111111000000101111000000000111000000000010000000
8647,6,9,000000111111000000101111000000000111000000000010000000
8648,7,12,111111100000000000111000000011000000000000100001100000001110001000000011111110000000
8649,10,12,000000000011000000010000000000000111111100000000001111100000000000000011110000000000000000000000110000000000000111111000
8650,7,12,111111000000001100000000000000011110000000100000000000001111011000000000001110000000
8651,7,12,000000011111100000000110000000000000001111000000010000000000000111101100000000000111
8652,5,10,00011000000011100000111110000010000000000000100000
8653,5,10,00000000110000000111000001111100000100000000000001
8654,6,14,111111000000111111000000011111000000111011000000111111000000110000000000111110000000
8655,6,14,000000111111000000111111000000011111000000111011000000111111000000110000000000111110
8656,5,14,0000100000111110000011111000000011100000100000000000011000001111100000
8657,8,12,000000000111111100000000111111110000000011101111000000000000001100000000001111110000000011111001
8658,6,12,111111000000000001000000111000000000101111000000000011000000111111000000
8659,6,13,000000111111000000000001000000111000000000101111000000000011000000111111000000
8660,6,12,001111000000111110000000011111000000000111000000000011000000111111000000
8661,6,12,000000001111000000111110000000011111000000000111000000000011000000111111
8662,8,12,111110000000000010000000000000001110000000000000111100010000000011111100000000000011111100000000
8663,8,13,00000000111110000000000010000000000000001110000000000000111100010000000011111100000000000011111100000000
8664,6,10,111000000000110000000000000011000000111110000000011111000000
8665,6,10,000000111000000000110000000000000011000000111110000000011111
8666,8,12,011111110000000011111111000000001110111100000000000000110000000000111111000000001111100100000000
8667,5,14,0000000001000001111100000111110000000111000001000000000000110000011111
8668,8,11,0000000011001111000000001111110000000000000001110000000000000001000000001001111100000000
8669,8,11,0000000011001111000000001111110000000000000001110000000000000001000000001001111100000000
8670,5,8,1111100000001110000011101000001000000000
8671,5,8,0000011111000000011100000111010000010000
8672,5,11,0000011111000000111100000000110000011000000000000100000
8673,5,11,0000011111000000111100000000110000011000000000000100000
8674,4,6,111000001100000001110000
8675,4,7,0000111000001100000001110000
8676,6,14,000111000000000011000000000001000000001111000000111111000000100011000000111111000000
8677,8,14,0000000011111111000000000000011100000000000000010000000000011111000000000011111100000000100000110000000011110000
8678,3,9,000111000111000110000100000
8679,3,9,000111000111000110000100000
8680,8,11,0000000011111000000000000111111000000000111100110000000011100000000000001100000000000000
8681,8,10,00000000111110000000000001111110000000001111001100000000111000000000000011000000
8682,10,10,0011111111000000000000011000010000000000111111110000000000001000110000000000000000000001110000000000
8683,10,11,00000000000011111111000000000000011000010000000000111111110000000000001000110000000000000000000001110000000000
8684,9,10,111111111000000000011000011000000000111111000000000000001100000000000000000001110000000000
8685,9,11,000000000111111111000000000011000011000000000111111000000000000001100000000000000000001110000000000
8686,8,14,1111111100000000000001110000000000000001000000000001111100000000001111110000000010000011000000001111000000000000
8687,6,14,000000000111000000000011000000000001000000001111000000111111000000100011000000111111
8688,8,14,0111111100000000001111110000000000011111000000001111000000000000111111000000000000111110000000001111100000000000
8689,8,14,0000000001111111000000000011111100000000000111110000000011110000000000001111110000000000001111100000000011111000
8690,7,14,11111110000000000111100000000000111000000000111000000000111111100000001111110000000010000010000000
8691,7,14,00000001111111000000000011110000000000011100000000011100000000011111110000000111111000000001000001
8692,9,12,010000000000000000111111110000000000111110000000000000111100011000000000000000111000000000000111111000000000
8693,9,12,000000000010000000000000000111111110000000000111110000000000000111100011000000000000000111000000000000111111
8694,8,11,0000000011110000000000000111111100000000110111110000000000000011000000001111100100000000
8695,4,9,000011100000100000000011000011110000
8696,10,14,00111110000000000000111111000100000000000000000011000000000011000111110000000000100000000000000000001111000000000000000011100000000000000000
8697,10,14,00000000000011111000000000000011111100010000000000000000001100000000001100011111000000000010000000000000000000111100000000000000001110000000
8698,6,12,011111000000111100000000111110000000110000000000000111000000111111000000
8699,6,12,000000011111000000111100000000111110000000110000000000000111000000111111
8700,3,7,000111000001000100000
8701,3,7,000111000001000100000
8702,9,14,011111111000000000110000000000000000000011111000000000111000011000000000000000111000000000000001111000000000000000001000000000
8703,9,14,000000000011111111000000000110000000000000000000011111000000000111000011000000000000000111000000000000001111000000000000000001
8704,4,8,11100000100000000011000011110000
8705,7,13,0000000011111100000001110000000000011110000000000111110000000001111111000000011000010000000
8706,5,11,0000000001000001110000000111110000001000000001111100000
8707,5,10,00000000010000011100000001111100000010000000011111
8708,4,9,000000110000011100001110000011100000
8709,4,8,00000011000001110000111000001110
8710,5,10,00001000000111100000111110000011000000000001100000
8711,5,11,0000000001000000111100000111110000011000000000001100000
8712,8,14,0111111100000000000011110000000011111111000000001111100000000000111111000000000000100000000000000000000100000000
8713,8,14,0000000001111111000000000000111100000000111111110000000011111000000000001111110000000000001000000000000000000001
8714,10,12,000000000011100000000000000000111111101100000000001111100000000000000000000000010000000000101111000000000000001111000000
8715,6,10,000110000000100000000000111111000000001111000000000011000000
8716,6,11,000000000110000000100000000000111111000000001111000000000011000000
8717,7,10,0000011000000000001110000000100111100000000011111000000011111100000000
8718,6,10,000111000000001111000000011111000000111110000000111100000000
8719,7,10,0111111000000011100000000000101100000000001111110000000011111000000000
8720,7,10,0000000011111100000001110000000000010110000000000111111000000001111100
8721,5,12,111010000010000000001111100000001110000011111000001111100000
8722,5,12,000001110100000100000000011111000000011100000111110000011111
8723,10,12,111000000000000000001111111011000000000011111000000000000000000000000100000000001011110000000000000011110000000000000000
8724,6,12,000000111111000000111101000000111000000000100000000000111111000000110000
8725,7,14,11100000000000111111000000001111111000000000000110000000111111100000000011000000000010000000000000
8726,7,14,00000001110000000000011111100000000111111100000000000011000000011111110000000001100000000001000000
8727,3,8,011000110000111000111000
8728,3,8,000011000110000111000111
8729,6,12,110000000000111100000000011111000000111000000000111110000000111111000000
8730,6,12,000000110000000000111100000000011111000000111000000000111110000000111111
8731,6,12,111111000000111100000000000001000000110000000000000111000000011111000000
8732,6,12,000000111111000000111100000000000001000000110000000000000111000000011111
8733,6,12,111111000000111111000000100000000000110001000000000111000000111100000000
8734,5,13,00000011110000000011000000011100000111110000000001000001111100000
8735,7,14,00000001111111000000010111110000000111110000000001111000000000011111110000000000000100000000001111
8736,8,13,00000000111100000000000011100001000000001000011100000000111111000000000011111111000000001100000000000000
8737,8,12,000000001111000000000000111000010000000010000111000000001111110000000000111111110000000011000000
8738,8,12,111000000000000011000000000000000000111100000000100000110000000000000111000000000000000100000000
8739,8,12,000000001110000000000000110000000000000000001111000000001000001100000000000001110000000000000001
8740,7,12,100000000000001111111000000000011110000000001110000000001111110000000000001110000000
8741,7,12,000000010000000000000111111100000000001111000000000111000000000111111000000000000111
8742,5,9,000000111100000110000000000001000001110000000
8743,5,8,0000001111000001100000000000010000011100
8744,6,12,000000111111000000111111000000100000000000110001000000000111000000111100
8745,5,12,000000111100000000110000000111000001111100000000010000011111
8746,8,14,0000001100000000111111100000000001111111000000001110000000000000111100000000000000111111000000001111100000000000
8747,8,14,0000000000000011000000001111111000000000011111110000000011100000000000001111000000000000001111110000000011111000
8748,7,12,011111100000000000111000000000111010000000111111100000001111111000000011100000000000
8749,7,12,000000001111110000000000011100000000011101000000011111110000000111111100000001110000
8750,9,12,011111111000000000000011111000000000001110111000000000111111110000000000111111100000000000111000000000000000
8751,9,12,000000000011111111000000000000011111000000000001110111000000000111111110000000000111111100000000000111000000
8752,4,14,00000001000011110000100000000011000011110000111100001111
8753,8,11,0000000000111000000000000001111100000000111100000000000001111100000000000000000100000000
8754,6,12,000000011111000000111111000000111111000000111001000000111100000000001111
8755,7,10,1101111000000001111000000000111011000000001111111000000011111110000000
8756,7,11,00000000000011000000000001110000000100111100000000011111000000011111100000000
8757,7,10,0000000110111100000000111100000000011101100000000111111100000001111111
8758,6,11,000000000111000000001111000000011111000000111110000000111100000000
8759,6,10,000001000000110000000000000011000000111000000000011111000000
8760,6,10,000000000001000000110000000000000011000000111000000000011111
8761,7,11,00000000111111000000000111000000000111011100000001111111000000011111100000000
8762,7,10,0000000011111100000000011100000000011101110000000111111100000001111110
8763,6,12,011111000000111111000000111111000000111001000000111100000000001111000000
8764,8,10,00000000001110000000000000011111000000001111000000000000011111000000000000000001
8765,7,14,11111110000000000111100000000111110000000011110000000000111110000000000011111000000011111110000000
8766,7,14,00000001111111000000000011110000000011111000000001111000000000011111000000000001111100000001111111
8767,8,12,000000110000000011111111000000000111000000000000110111110000000011111111000000001111100100000000
8768,8,12,000000000000001100000000111111110000000001110000000000001101111100000000111111110000000011111001
8769,9,12,000111111000000000111111111000000000100000000000000000111110011000000000111111001000000000110011111000000000
8770,9,12,000000000000111111000000000111111111000000000100000000000000000111110011000000000111111001000000000110011111
8771,5,11,0000011000000001110000000011110000001111000000000100000
8772,7,12,000000000000110000000100000000000001111000000000000011110000000001111100000000000001
8773,7,14,00000010000000111111100000001111000000000011100000000000001111100000000111111000000011111000000000
8774,7,14,00000000000001000000011111110000000111100000000001110000000000000111110000000011111100000001111100
8775,6,14,111000000000111111000000111110000000000011000000110000000000100000000000111111000000
8776,6,14,000000111000000000111111000000111110000000000011000000110000000000100000000000111111
8777,8,12,001111110000000011111100000000000000011100000000111100000000000000000001000000000110000000000000
8778,8,12,000000000011111100000000111111000000000000000111000000001111000000000000000000010000000001100000
8779,7,12,111111100000001111100000000000001110000000001111100000001110000000000001111100000000
8780,7,12,000000011111110000000111110000000000000111000000000111110000000111000000000000111110
8781,7,12,000001100000001000000000000011110000000000000111100000000011111000000000000010000000
8782,7,14,11111110000000101111100000001111100000000011110000000000111111100000000000001000000000011110000000
8783,6,10,000011000000110000000000000111000000100001000000111111000000
8784,6,10,000000000011000000110000000000000111000000100001000000111111
8785,9,14,111111111000000000011111111000000000001100000000000000111110001000000000111000000000000000000000111000000000111111100000000000
8786,9,14,000000000111111111000000000011111111000000000001100000000000000111110001000000000111000000000000000000000111000000000111111100
